ds_id,ds_nm,var_id,var_nm,flag_delete
00063,RADAR.D_RADAR_TBL_CUSTOMER_GROUP,02154,A_OLL_TBL,0
00063,RADAR.D_RADAR_TBL_CUSTOMER_GROUP,02155,A_TBL_CAP_CLG,0
00064,RADAR.D_I9_REF_NATURAL_DISASTER,02156,N_ACCT,0
00065,RADAR.D_RADAR_SME_ALL_OBS,02157,*,0
00056,RADAR.T_SME_ALL_OBS_TMP,02158,*,0
00066,WORK.ETLS_TEMPDATA,02159,jobstat,0
00066,WORK.ETLS_TEMPDATA,02160,user,0
00066,WORK.ETLS_TEMPDATA,02161,rbefore,0
00066,WORK.ETLS_TEMPDATA,02162,rafter,0
00066,WORK.ETLS_TEMPDATA,02163,etl_table,0
00066,WORK.ETLS_TEMPDATA,02164,lib,0
00066,WORK.ETLS_TEMPDATA,02165,jobname,0
00066,WORK.ETLS_TEMPDATA,02166,job_rc,0
00066,WORK.ETLS_TEMPDATA,02167,sttime,0
00066,WORK.ETLS_TEMPDATA,02168,endtime,0
00067,IMP.TMP_ALL_OBS_13M,02169,contract_status,0
00067,IMP.TMP_ALL_OBS_13M,02170,chargeoff_date,0
00067,IMP.TMP_ALL_OBS_13M,02171,chargeoff_date2,0
00067,IMP.TMP_ALL_OBS_13M,02172,chargeoff_amount,0
00067,IMP.TMP_ALL_OBS_13M,02173,chargeoff_flag,0
00067,IMP.TMP_ALL_OBS_13M,02174,lag_balance,0
00067,IMP.TMP_ALL_OBS_13M,02175,specific_provision,0
00067,IMP.TMP_ALL_OBS_13M,02176,net_outstanding_perf1,0
00067,IMP.TMP_ALL_OBS_13M,02177,net_outstanding_perf,0
00067,IMP.TMP_ALL_OBS_13M,02178,lag_month,0
00068,IMP.TMP_ALL_OBS_13M_VIEW,02179,writeoff_dt,0
00068,IMP.TMP_ALL_OBS_13M_VIEW,02180,d_mth,0
00068,IMP.TMP_ALL_OBS_13M_VIEW,02181,net_outstanding_perf1,0
00068,IMP.TMP_ALL_OBS_13M_VIEW,02182,net_outstandings,0
00068,IMP.TMP_ALL_OBS_13M_VIEW,02183,lag_month,0
00068,IMP.TMP_ALL_OBS_13M_VIEW,02184,lag_balance,0
00068,IMP.TMP_ALL_OBS_13M_VIEW,02185,a_idr_paid_mtd,0
00068,IMP.TMP_ALL_OBS_13M_VIEW,02186,a_incm_fee_net,0
00068,IMP.TMP_ALL_OBS_13M_VIEW,02187,specific_provision,0
00068,IMP.TMP_ALL_OBS_13M_VIEW,02188,provision,0
00068,IMP.TMP_ALL_OBS_13M_VIEW,02189,net_outstanding_perf,0
00068,IMP.TMP_ALL_OBS_13M_VIEW,02190,chargeoff_date2,0
00068,IMP.TMP_ALL_OBS_13M_VIEW,02191,F_CHARGED_OFF,0
00068,IMP.TMP_ALL_OBS_13M_VIEW,02192,d_charge_off,0
00068,IMP.TMP_ALL_OBS_13M_VIEW,02193,a_balance,0
00070,IMP.TMP_SME_REALISED_PERF_EXC,02194,a_default,0
00070,IMP.TMP_SME_REALISED_PERF_EXC,02195,default_entry_trigger,0
00070,IMP.TMP_SME_REALISED_PERF_EXC,02196,c_default_trigger_entry,0
00070,IMP.TMP_SME_REALISED_PERF_EXC,02197,default_exit_trigger,0
00070,IMP.TMP_SME_REALISED_PERF_EXC,02198,c_default_trigger_exit,0
00070,IMP.TMP_SME_REALISED_PERF_EXC,02199,new_clg,0
00070,IMP.TMP_SME_REALISED_PERF_EXC,02200,f_exclusion_temp,0
00070,IMP.TMP_SME_REALISED_PERF_EXC,02201,f_realised_Deceased,0
00070,IMP.TMP_SME_REALISED_PERF_EXC,02202,chargeoff_Date2,0
00070,IMP.TMP_SME_REALISED_PERF_EXC,02203,acct_owing,0
00070,IMP.TMP_SME_REALISED_PERF_EXC,02204,pco_mth,0
00070,IMP.TMP_SME_REALISED_PERF_EXC,02205,pwo_mth,0
00070,IMP.TMP_SME_REALISED_PERF_EXC,02206,f_closed,0
00070,IMP.TMP_SME_REALISED_PERF_EXC,02207,f_realised_default_acct,0
00070,IMP.TMP_SME_REALISED_PERF_EXC,02208,f_realised_deceased,0
00070,IMP.TMP_SME_REALISED_PERF_EXC,02209,f_realised_fraud,0
00070,IMP.TMP_SME_REALISED_PERF_EXC,02210,f_realised_nd,0
00067,IMP.TMP_ALL_OBS_13M,02211,Days,0
00067,IMP.TMP_ALL_OBS_13M,02212,Past,0
00067,IMP.TMP_ALL_OBS_13M,02213,n_clg,0
00067,IMP.TMP_ALL_OBS_13M,02214,chargeoff_Date,0
00067,IMP.TMP_ALL_OBS_13M,02215,d_mth,0
00067,IMP.TMP_ALL_OBS_13M,02216,F_CLOSED,0
00067,IMP.TMP_ALL_OBS_13M,02217,c_default_trigger_entry,0
00067,IMP.TMP_ALL_OBS_13M,02218,acct_owing,0
00067,IMP.TMP_ALL_OBS_13M,02219,f_realised_default_acct,0
00071,IMP.TMP_CHARGE_OFFS,02220,"['chargeoff_date', 'chargeoff_amount']",0
00069,IMP.TMP_WRITE_OFFS,02221,"['d_write_off_dda', 'a_write_off_dda']",0
00072,RADARPRD.T_SBOS_APP_ACCT_LATEST,02222,N_APPLICATION,0
00072,RADARPRD.T_SBOS_APP_ACCT_LATEST,02223,N_ACCT,0
00073,RADAR.T_SBOS_APP_ACCT_LATEST,02224,N_APPLICATION,0
00073,RADAR.T_SBOS_APP_ACCT_LATEST,02225,N_ACCT,0
00074,RADAR.RADAR_SBOS_APP_ACCT_LINK,02226,N_ACCT,0
00074,RADAR.RADAR_SBOS_APP_ACCT_LINK,02227,N_APPLICATION,0
00074,RADAR.RADAR_SBOS_APP_ACCT_LINK,02228,D_MTH_APP,0
00075,RADARPRD.T_SBOS_APPS,02229,N_APPLICATION,0
00075,RADARPRD.T_SBOS_APPS,02230,K_COLLATERAL,0
00075,RADARPRD.T_SBOS_APPS,02231,K_ASSOCIATIONS,0
00075,RADARPRD.T_SBOS_APPS,02232,C_SI,0
00075,RADARPRD.T_SBOS_APPS,02233,C_ENTITYTYPE,0
00075,RADARPRD.T_SBOS_APPS,02234,K_YRSWITHPRIMARYBANKER,0
00075,RADARPRD.T_SBOS_APPS,02235,A_PROPOSEDTBL_SUBMITTED,0
00075,RADARPRD.T_SBOS_APPS,02236,D_APPLICATION,0
00075,RADARPRD.T_SBOS_APPS,02237,IDS_APPLICATION,0
00076,RADAR.T_SBOS_APPS,02238,N_APPLICATION,0
00076,RADAR.T_SBOS_APPS,02239,K_COLLATERAL,0
00076,RADAR.T_SBOS_APPS,02240,K_ASSOCIATIONS,0
00076,RADAR.T_SBOS_APPS,02241,C_SI,0
00076,RADAR.T_SBOS_APPS,02242,C_ENTITYTYPE,0
00076,RADAR.T_SBOS_APPS,02243,K_YRSWITHPRIMARYBANKER,0
00076,RADAR.T_SBOS_APPS,02244,A_PROPOSEDTBL_SUBMITTED,0
00076,RADAR.T_SBOS_APPS,02245,D_APPLICATION,0
00076,RADAR.T_SBOS_APPS,02246,IDS_APPLICATION,0
00076,RADAR.T_SBOS_APPS,02247,RANK1,0
00077,RADAR.RADAR_SBOS_APPLICATION_STOCK,02248,N_APPLICATION,0
00077,RADAR.RADAR_SBOS_APPLICATION_STOCK,02249,K_COLLATERAL,0
00077,RADAR.RADAR_SBOS_APPLICATION_STOCK,02250,K_ASSOCIATIONS,0
00077,RADAR.RADAR_SBOS_APPLICATION_STOCK,02251,C_SI,0
00077,RADAR.RADAR_SBOS_APPLICATION_STOCK,02252,C_ENTITYTYPE,0
00077,RADAR.RADAR_SBOS_APPLICATION_STOCK,02253,K_YRSWITHPRIMARYBANKER,0
00077,RADAR.RADAR_SBOS_APPLICATION_STOCK,02254,A_PROPOSEDTBL_SUBMITTED,0
00077,RADAR.RADAR_SBOS_APPLICATION_STOCK,02255,D_APPLICATION,0
00077,RADAR.RADAR_SBOS_APPLICATION_STOCK,02256,IDS_APPLICATION,0
00077,RADAR.RADAR_SBOS_APPLICATION_STOCK,02257,OVER,0
00078,RADARPRD.T_SB_APPS,02258,N_APPLICATION,0
00078,RADARPRD.T_SB_APPS,02259,D_APPLICATION,0
00078,RADARPRD.T_SB_APPS,02260,n_acct,0
00078,RADARPRD.T_SB_APPS,02261,AC_Company_BusType,0
00078,RADARPRD.T_SB_APPS,02262,AC_EntityType,0
00078,RADARPRD.T_SB_APPS,02263,AC_TimewithCurrentBank,0
00078,RADARPRD.T_SB_APPS,02264,K_ASSOCIATIONS,0
00078,RADARPRD.T_SB_APPS,02265,K_COLLATERAL,0
00078,RADARPRD.T_SB_APPS,02266,H_w_der,0
00078,RADARPRD.T_SB_APPS,02267,H_w_sa12,0
00078,RADARPRD.T_SB_APPS,02268,H_w_sat,0
00078,RADARPRD.T_SB_APPS,02269,H_x_sat_at_rm,0
00078,RADARPRD.T_SB_APPS,02270,L_w_sa24_at_cc,0
00078,RADARPRD.T_SB_APPS,02271,L_x_sa6_at_pl,0
00078,RADARPRD.T_SB_APPS,02272,K_YRSWITHPRIMARYBANKER,0
00078,RADARPRD.T_SB_APPS,02273,n_clg,0
00078,RADARPRD.T_SB_APPS,02274,Max_ApplicationNumber,0
00078,RADARPRD.T_SB_APPS,02275,AC_ANZSICCode,0
00078,RADARPRD.T_SB_APPS,02276,V_SBB_019_APP_T_SECURE_PROP,0
00079,RADAR.T_SB_APPS,02277,N_APPLICATION,0
00079,RADAR.T_SB_APPS,02278,D_APPLICATION,0
00079,RADAR.T_SB_APPS,02279,n_acct,0
00079,RADAR.T_SB_APPS,02280,AC_Company_BusType,0
00079,RADAR.T_SB_APPS,02281,AC_EntityType,0
00079,RADAR.T_SB_APPS,02282,AC_TimewithCurrentBank,0
00079,RADAR.T_SB_APPS,02283,K_ASSOCIATIONS,0
00079,RADAR.T_SB_APPS,02284,K_COLLATERAL,0
00079,RADAR.T_SB_APPS,02285,H_w_der,0
00079,RADAR.T_SB_APPS,02286,H_w_sa12,0
00079,RADAR.T_SB_APPS,02287,H_w_sat,0
00079,RADAR.T_SB_APPS,02288,H_x_sat_at_rm,0
00079,RADAR.T_SB_APPS,02289,L_w_sa24_at_cc,0
00079,RADAR.T_SB_APPS,02290,L_x_sa6_at_pl,0
00079,RADAR.T_SB_APPS,02291,K_YRSWITHPRIMARYBANKER,0
00079,RADAR.T_SB_APPS,02292,n_clg,0
00079,RADAR.T_SB_APPS,02293,Max_ApplicationNumber,0
00079,RADAR.T_SB_APPS,02294,AC_ANZSICCode,0
00079,RADAR.T_SB_APPS,02295,V_SBB_019_APP_T_SECURE_PROP,0
00079,RADAR.T_SB_APPS,02296,RANK1,0
00080,RADAR.RADAR_SBOS_APPLICATION_SB_HIST,02297,N_APPLICATION,0
00080,RADAR.RADAR_SBOS_APPLICATION_SB_HIST,02298,D_APPLICATION,0
00080,RADAR.RADAR_SBOS_APPLICATION_SB_HIST,02299,n_acct,0
00080,RADAR.RADAR_SBOS_APPLICATION_SB_HIST,02300,AC_Company_BusType,0
00080,RADAR.RADAR_SBOS_APPLICATION_SB_HIST,02301,AC_EntityType,0
00080,RADAR.RADAR_SBOS_APPLICATION_SB_HIST,02302,AC_TimewithCurrentBank,0
00080,RADAR.RADAR_SBOS_APPLICATION_SB_HIST,02303,K_ASSOCIATIONS,0
00080,RADAR.RADAR_SBOS_APPLICATION_SB_HIST,02304,K_COLLATERAL,0
00080,RADAR.RADAR_SBOS_APPLICATION_SB_HIST,02305,H_w_der,0
00080,RADAR.RADAR_SBOS_APPLICATION_SB_HIST,02306,H_w_sa12,0
00080,RADAR.RADAR_SBOS_APPLICATION_SB_HIST,02307,H_w_sat,0
00080,RADAR.RADAR_SBOS_APPLICATION_SB_HIST,02308,H_x_sat_at_rm,0
00080,RADAR.RADAR_SBOS_APPLICATION_SB_HIST,02309,L_w_sa24_at_cc,0
00080,RADAR.RADAR_SBOS_APPLICATION_SB_HIST,02310,L_x_sa6_at_pl,0
00080,RADAR.RADAR_SBOS_APPLICATION_SB_HIST,02311,K_YRSWITHPRIMARYBANKER,0
00080,RADAR.RADAR_SBOS_APPLICATION_SB_HIST,02312,n_clg,0
00080,RADAR.RADAR_SBOS_APPLICATION_SB_HIST,02313,Max_ApplicationNumber,0
00080,RADAR.RADAR_SBOS_APPLICATION_SB_HIST,02314,AC_ANZSICCode,0
00080,RADAR.RADAR_SBOS_APPLICATION_SB_HIST,02315,V_SBB_019_APP_T_SECURE_PROP,0
00080,RADAR.RADAR_SBOS_APPLICATION_SB_HIST,02316,OVER,0
00081,RADARPRD.T_SMA_RESI,02317,N_ACCT,0
00082,RADAR.T_SMA_RESI,02318,N_ACCT,0
00083,RADAR.RADAR_T_CAPILPAU_SCRACCTPTRD10,02319,ACCOUNT_NUM,0
00084,RADARPRD.T_CCA_APPS,02320,N_APPLCN,0
00084,RADARPRD.T_CCA_APPS,02321,N_ACCT,0
00084,RADARPRD.T_CCA_APPS,02322,X_LINE_EMBOSS_BUS,0
00084,RADARPRD.T_CCA_APPS,02323,C_TYPE_BUS,0
00084,RADARPRD.T_CCA_APPS,02324,N_ASSOCN,0
00084,RADARPRD.T_CCA_APPS,02325,C_SR,0
00084,RADARPRD.T_CCA_APPS,02326,K_MTH_TRIAD_COM_BUS_SINCE_T,0
00084,RADARPRD.T_CCA_APPS,02327,A_REQD_LMT,0
00084,RADARPRD.T_CCA_APPS,02328,N_LMT_TOT_DIR_CLG,0
00085,RADAR.T_CCA_APPS,02329,N_APPLCN,0
00085,RADAR.T_CCA_APPS,02330,N_ACCT,0
00085,RADAR.T_CCA_APPS,02331,X_LINE_EMBOSS_BUS,0
00085,RADAR.T_CCA_APPS,02332,C_TYPE_BUS,0
00085,RADAR.T_CCA_APPS,02333,N_ASSOCN,0
00085,RADAR.T_CCA_APPS,02334,C_SR,0
00085,RADAR.T_CCA_APPS,02335,K_MTH_TRIAD_COM_BUS_SINCE_T,0
00085,RADAR.T_CCA_APPS,02336,A_REQD_LMT,0
00085,RADAR.T_CCA_APPS,02337,N_LMT_TOT_DIR_CLG,0
00086,RADAR.RADAR_CCA_APP_ACCT_LINK,02338,N_APPLCN,0
00086,RADAR.RADAR_CCA_APP_ACCT_LINK,02339,CARD_NUM,0
00086,RADAR.RADAR_CCA_APP_ACCT_LINK,02340,D_EDT_ENTRD,0
00086,RADAR.RADAR_CCA_APP_ACCT_LINK,02341,cast,0
00086,RADAR.RADAR_CCA_APP_ACCT_LINK,02342,X_LINE_EMBOSS_BUS,0
00086,RADAR.RADAR_CCA_APP_ACCT_LINK,02343,C_TYPE_BUS,0
00086,RADAR.RADAR_CCA_APP_ACCT_LINK,02344,N_ASSOCN,0
00086,RADAR.RADAR_CCA_APP_ACCT_LINK,02345,C_SR,0
00086,RADAR.RADAR_CCA_APP_ACCT_LINK,02346,K_MTH_TRIAD_COM_BUS_SINCE_T,0
00086,RADAR.RADAR_CCA_APP_ACCT_LINK,02347,A_REQD_LMT,0
00086,RADAR.RADAR_CCA_APP_ACCT_LINK,02348,N_LMT_TOT_DIR_CLG,0
00087,RADARPRD.T_REF_ANSIC_CODE,02349,firstobs,0
00087,RADARPRD.T_REF_ANSIC_CODE,02350,ANZSIC_Code_4_LVL,0
00087,RADARPRD.T_REF_ANSIC_CODE,02351,ANZSIC_Description_1_LVL,0
00088,RADARPRD.T_ESA_APP_BUR_LINK,02352,N_APPLICATION,0
00088,RADARPRD.T_ESA_APP_BUR_LINK,02353,X_SAT,0
00088,RADARPRD.T_ESA_APP_BUR_LINK,02354,Y_SAT,0
00088,RADARPRD.T_ESA_APP_BUR_LINK,02355,Z_SA12,0
00088,RADARPRD.T_ESA_APP_BUR_LINK,02356,INTRODUCER_ID,0
00088,RADARPRD.T_ESA_APP_BUR_LINK,02357,ORIGINAL_ASST_NO,0
00088,RADARPRD.T_ESA_APP_BUR_LINK,02358,H_W_SAT,0
00089,RADARPRD.RADAR_ESA_APP_BUR_COMM_LINK,02359,N_APPLICATION,0
00089,RADARPRD.RADAR_ESA_APP_BUR_COMM_LINK,02360,Z_SA12,0
00089,RADARPRD.RADAR_ESA_APP_BUR_COMM_LINK,02361,INTRODUCER_ID,0
00089,RADARPRD.RADAR_ESA_APP_BUR_COMM_LINK,02362,ORIGINAL_ASST_NO,0
00090,RADARPRD.RADAR_ESA_APP_BUR_IND_LINK,02363,N_APPLICATION,0
00090,RADARPRD.RADAR_ESA_APP_BUR_IND_LINK,02364,X_SAT,0
00090,RADARPRD.RADAR_ESA_APP_BUR_IND_LINK,02365,Y_SAT,0
00090,RADARPRD.RADAR_ESA_APP_BUR_IND_LINK,02366,INTRODUCER_ID,0
00090,RADARPRD.RADAR_ESA_APP_BUR_IND_LINK,02367,ORIGINAL_ASST_NO,0
00090,RADARPRD.RADAR_ESA_APP_BUR_IND_LINK,02368,H_W_SAT,0
00091,RADAR.T_SME_G3_CROSSHOLDNG_CLG,02369,new_acct,0
00091,RADAR.T_SME_G3_CROSSHOLDNG_CLG,02370,a_drawn_L6m,0
00091,RADAR.T_SME_G3_CROSSHOLDNG_CLG,02371,a_exposure_L6m,0
00091,RADAR.T_SME_G3_CROSSHOLDNG_CLG,02372,a_drawn_L12m,0
00091,RADAR.T_SME_G3_CROSSHOLDNG_CLG,02373,a_exposure_L12m,0
00091,RADAR.T_SME_G3_CROSSHOLDNG_CLG,02374,f_natural_disaster_L12m,0
00091,RADAR.T_SME_G3_CROSSHOLDNG_CLG,02375,d_mth,0
00091,RADAR.T_SME_G3_CROSSHOLDNG_CLG,02376,a_drawn,0
00091,RADAR.T_SME_G3_CROSSHOLDNG_CLG,02377,row_number(),0
00091,RADAR.T_SME_G3_CROSSHOLDNG_CLG,02378,c_default_trigger_exit,0
00091,RADAR.T_SME_G3_CROSSHOLDNG_CLG,02379,new_clg,0
00091,RADAR.T_SME_G3_CROSSHOLDNG_CLG,02380,K_BusinessAccts,0
00091,RADAR.T_SME_G3_CROSSHOLDNG_CLG,02381,cca_drawn_L12m,0
00091,RADAR.T_SME_G3_CROSSHOLDNG_CLG,02382,cca_exposure_L12m,0
00091,RADAR.T_SME_G3_CROSSHOLDNG_CLG,02383,dda_drawn_L12m,0
00091,RADAR.T_SME_G3_CROSSHOLDNG_CLG,02384,dda_exposure_L12m,0
00092,RADAR.D_RADAR_SME_REALISED,02385,new_acct,0
00092,RADAR.D_RADAR_SME_REALISED,02386,a_drawn,0
00092,RADAR.D_RADAR_SME_REALISED,02387,a_limit,0
00092,RADAR.D_RADAR_SME_REALISED,02388,clg_f_natural_disaster,0
00092,RADAR.D_RADAR_SME_REALISED,02389,d_mth,0
00092,RADAR.D_RADAR_SME_REALISED,02390,c_default_trigger_exit,0
00092,RADAR.D_RADAR_SME_REALISED,02391,new_clg,0
00092,RADAR.D_RADAR_SME_REALISED,02392,f_businessAcct,0
00092,RADAR.D_RADAR_SME_REALISED,02393,c_grp_prod,0
00092,RADAR.D_RADAR_SME_REALISED,02394,a_exposure,0
00093,RADARPRD.T_SME_MACROECO_S1,02395,*,0
00093,RADARPRD.T_SME_MACROECO_S1,02396,HPI_Historical,0
00093,RADARPRD.T_SME_MACROECO_S1,02397,DATEQ,0
00093,RADARPRD.T_SME_MACROECO_S1,02398,D_QTR_BEGIN,0
00093,RADARPRD.T_SME_MACROECO_S1,02399,D_QTR_END,0
00093,RADARPRD.T_SME_MACROECO_S1,02400,RPPI,0
00093,RADARPRD.T_SME_MACROECO_S1,02401,EMPLYMTSA_EMPLYMNTRATE,0
00093,RADARPRD.T_SME_MACROECO_S1,02402,AUSGRSDMPDSA_RGRSDPRD,0
00093,RADARPRD.T_SME_MACROECO_S1,02403,MVI,0
00094,REFDATMA.RSK_MACROECONOMICS_201910,02404,a.*,0
00094,REFDATMA.RSK_MACROECONOMICS_201910,02405,D_QTR_END,0
00094,REFDATMA.RSK_MACROECONOMICS_201910,02406,RPPI,0
00094,REFDATMA.RSK_MACROECONOMICS_201910,02407,HPI_HISTORICAL,0
00094,REFDATMA.RSK_MACROECONOMICS_201910,02408,date,0
00094,REFDATMA.RSK_MACROECONOMICS_201910,02409,RESIDENTPROPRTPRIC_WEG_QABS6416U,0
00094,REFDATMA.RSK_MACROECONOMICS_201910,02410,EMPLYMTSA_EMPLYMNTRATE_MABS6202U,0
00094,REFDATMA.RSK_MACROECONOMICS_201910,02411,AUSGRSDMPDSA_RGRSDPRD_QABS5302DM,0
00094,REFDATMA.RSK_MACROECONOMICS_201910,02412,INDNUMMOTVEH_AUSTRALIA_QABS6401U,0
00095,HISTHPI.HPI_HISTORICAL,02413,HPI,0
00096,RADAR.T_SME_MACROECO,02414,d_mth,0
00096,RADAR.T_SME_MACROECO,02415,P_chg_RealGDP_L6S12,0
00096,RADAR.T_SME_MACROECO,02416,P_chg_RealGDP_L12S12,0
00096,RADAR.T_SME_MACROECO,02417,P_chg_UnemploymentRate_L1S10,0
00096,RADAR.T_SME_MACROECO,02418,P_chg_UnemploymentRate_L4S4,0
00096,RADAR.T_SME_MACROECO,02419,P_chg_HousePriceIndex_L6S12,0
00096,RADAR.T_SME_MACROECO,02420,P_chg_HousePriceIndex_L7S12,0
00096,RADAR.T_SME_MACROECO,02421,P_chg_MotorVehicleIndex_L10S12 from (select DATEQ,0
00096,RADAR.T_SME_MACROECO,02422,D_QTR_END,0
00096,RADAR.T_SME_MACROECO,02423,D_QTR_BEGIN,0
00096,RADAR.T_SME_MACROECO,02424,RPPI,0
00096,RADAR.T_SME_MACROECO,02425,EMPLYMTSA_EMPLYMNTRATE,0
00096,RADAR.T_SME_MACROECO,02426,AUSGRSDMPDSA_RGRSDPRD,0
00096,RADAR.T_SME_MACROECO,02427,MVI,0
00096,RADAR.T_SME_MACROECO,02428,HPI,0
00096,RADAR.T_SME_MACROECO,02429,MVI_L10,0
00096,RADAR.T_SME_MACROECO,02430,MVI_L22,0
00096,RADAR.T_SME_MACROECO,02431,HPI_L6,0
00096,RADAR.T_SME_MACROECO,02432,HPI_L7,0
00096,RADAR.T_SME_MACROECO,02433,HPI_L18,0
00096,RADAR.T_SME_MACROECO,02434,HPI_L19,0
00096,RADAR.T_SME_MACROECO,02435,EMPLYMTSA_EMPLYMNTRATE_L1,0
00096,RADAR.T_SME_MACROECO,02436,EMPLYMTSA_EMPLYMNTRATE_L4,0
00096,RADAR.T_SME_MACROECO,02437,EMPLYMTSA_EMPLYMNTRATE_L8,0
00096,RADAR.T_SME_MACROECO,02438,EMPLYMTSA_EMPLYMNTRATE_L11,0
00096,RADAR.T_SME_MACROECO,02439,AUSGRSDMPDSA_RGRSDPRD_L6,0
00096,RADAR.T_SME_MACROECO,02440,AUSGRSDMPDSA_RGRSDPRD_L18,0
00096,RADAR.T_SME_MACROECO,02441,AUSGRSDMPDSA_RGRSDPRD_L12,0
00096,RADAR.T_SME_MACROECO,02442,AUSGRSDMPDSA_RGRSDPRD_L24,0
00096,RADAR.T_SME_MACROECO,02443,rn,0
00097,RADAR.T_SME_MACROECO_S1,02444,OCT,0
00097,RADAR.T_SME_MACROECO_S1,02445,MON,0
00097,RADAR.T_SME_MACROECO_S1,02446,AUSGRSDMPDSA_RGRSDPRD_L6,0
00097,RADAR.T_SME_MACROECO_S1,02447,AUSGRSDMPDSA_RGRSDPRD_L18,0
00097,RADAR.T_SME_MACROECO_S1,02448,AUSGRSDMPDSA_RGRSDPRD_L12,0
00097,RADAR.T_SME_MACROECO_S1,02449,AUSGRSDMPDSA_RGRSDPRD_L24,0
00097,RADAR.T_SME_MACROECO_S1,02450,EMPLYMTSA_EMPLYMNTRATE_L1,0
00097,RADAR.T_SME_MACROECO_S1,02451,EMPLYMTSA_EMPLYMNTRATE_L11,0
00097,RADAR.T_SME_MACROECO_S1,02452,EMPLYMTSA_EMPLYMNTRATE_L4,0
00097,RADAR.T_SME_MACROECO_S1,02453,EMPLYMTSA_EMPLYMNTRATE_L8,0
00097,RADAR.T_SME_MACROECO_S1,02454,HPI_L6,0
00097,RADAR.T_SME_MACROECO_S1,02455,HPI_L18,0
00097,RADAR.T_SME_MACROECO_S1,02456,HPI_L7,0
00097,RADAR.T_SME_MACROECO_S1,02457,HPI_L19,0
00097,RADAR.T_SME_MACROECO_S1,02458,MVI_L10,0
00097,RADAR.T_SME_MACROECO_S1,02459,MVI_L22,0
00097,RADAR.T_SME_MACROECO_S1,02460,D_QTR_END,0
00097,RADAR.T_SME_MACROECO_S1,02461,D_QTR_BEGIN,0
00097,RADAR.T_SME_MACROECO_S1,02462,RPPI,0
00097,RADAR.T_SME_MACROECO_S1,02463,EMPLYMTSA_EMPLYMNTRATE,0
00097,RADAR.T_SME_MACROECO_S1,02464,AUSGRSDMPDSA_RGRSDPRD,0
00097,RADAR.T_SME_MACROECO_S1,02465,MVI,0
00097,RADAR.T_SME_MACROECO_S1,02466,HPI,0
00097,RADAR.T_SME_MACROECO_S1,02467,over,0
00097,RADAR.T_SME_MACROECO_S1,02468,d_qtr_end,0
00098,RADARPRD.T_SME_G3_INPUT_DERIVATIONS,02469,D_MTH,0
00098,RADARPRD.T_SME_G3_INPUT_DERIVATIONS,02470,N_ACCT,0
00098,RADARPRD.T_SME_G3_INPUT_DERIVATIONS,02471,C_PORTFOLIO,0
00098,RADARPRD.T_SME_G3_INPUT_DERIVATIONS,02472,C_BASEL_RETAIL,0
00098,RADARPRD.T_SME_G3_INPUT_DERIVATIONS,02473,F_NONRETAIL_RETAIL,0
00098,RADARPRD.T_SME_G3_INPUT_DERIVATIONS,02474,F_EXCLUSION,0
00098,RADARPRD.T_SME_G3_INPUT_DERIVATIONS,02475,F_EXCEPTION,0
00098,RADARPRD.T_SME_G3_INPUT_DERIVATIONS,02476,C_GRP_PROD,0
00098,RADARPRD.T_SME_G3_INPUT_DERIVATIONS,02477,F_DAO_CLG,0
00098,RADARPRD.T_SME_G3_INPUT_DERIVATIONS,02478,F_Residential_Property_Secured,0
00098,RADARPRD.T_SME_G3_INPUT_DERIVATIONS,02479,F_APPLICATION,0
00098,RADARPRD.T_SME_G3_INPUT_DERIVATIONS,02480,F_SEGMENT_APP_MATCH,0
00098,RADARPRD.T_SME_G3_INPUT_DERIVATIONS,02481,F_DAO_ACCT,0
00098,RADARPRD.T_SME_G3_INPUT_DERIVATIONS,02482,N_FACILITY,0
00098,RADARPRD.T_SME_G3_INPUT_DERIVATIONS,02483,C_EXCEPTION_Level,0
00098,RADARPRD.T_SME_G3_INPUT_DERIVATIONS,02484,C_EXCEPTION_Category,0
00098,RADARPRD.T_SME_G3_INPUT_DERIVATIONS,02485,C_EXCEPTION_SubCategory,0
00098,RADARPRD.T_SME_G3_INPUT_DERIVATIONS,02486,C_PROD,0
00098,RADARPRD.T_SME_G3_INPUT_DERIVATIONS,02487,A_DRAWN,0
00098,RADARPRD.T_SME_G3_INPUT_DERIVATIONS,02488,A_UNDRAWN,0
00098,RADARPRD.T_SME_G3_INPUT_DERIVATIONS,02489,A_EXPOSURE,0
00098,RADARPRD.T_SME_G3_INPUT_DERIVATIONS,02490,F_BML,0
00098,RADARPRD.T_SME_G3_INPUT_DERIVATIONS,02491,N_MOB,0
00098,RADARPRD.T_SME_G3_INPUT_DERIVATIONS,02492,N_REMAININGTERM,0
00098,RADARPRD.T_SME_G3_INPUT_DERIVATIONS,02493,K_MthsFrMaxEOMBal_L12M,0
00098,RADARPRD.T_SME_G3_INPUT_DERIVATIONS,02494,R_Utiln_L6mOverL12m,0
00098,RADARPRD.T_SME_G3_INPUT_DERIVATIONS,02495,N_CLG,0
00098,RADARPRD.T_SME_G3_INPUT_DERIVATIONS,02496,C_Rollup_Entity_ID,0
00098,RADARPRD.T_SME_G3_INPUT_DERIVATIONS,02497,f_natural_disaster_L12m,0
00098,RADARPRD.T_SME_G3_INPUT_DERIVATIONS,02498,C_ANZSIC,0
00098,RADARPRD.T_SME_G3_INPUT_DERIVATIONS,02499,C_INDUSTRY,0
